::ffff:87.236.176.76 - - [22/Dec/2022:11:17:38 +0000] "GET / HTTP/1.1" 302 28 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:58 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:58 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:59 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:59 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:00 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:00 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:01 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:01 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:02 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:02 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:03 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:03 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:04 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:04 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:05 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:05 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:06 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:06 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:07 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:07 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:08 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:08 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:09 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:09 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:10 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:10 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:11 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:11 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:12 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:12 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:13 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:13 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:14 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:14 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:15 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:15 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:16 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:54:16 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:22 +0000] "GET /showCamera HTTP/1.1" 200 491 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:22 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:25 +0000] "GET /home HTTP/1.1" 200 5223 "https://gagpi.mywire.org:1051/login" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:25 +0000] "GET /images/Garage%20Opener-logos_white.png HTTP/1.1" 200 82586 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:26 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:26 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:27 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:28 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:29 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:30 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:30 +0000] "GET /showCamera HTTP/1.1" 200 491 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:31 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:31 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:32 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:33 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:34 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:36 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:37 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:38 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:39 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:40 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:41 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:41 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:42 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:43 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:44 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:44 +0000] "GET /home HTTP/1.1" 200 5223 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:45 +0000] "GET /images/Garage%20Opener-logos_white.png HTTP/1.1" 200 82586 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:45 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:46 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:46 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:46 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:47 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:47 +0000] "GET /camera HTTP/1.1" 200 - "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:47 +0000] "GET /camera HTTP/1.1" 200 - "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:47 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:47 +0000] "GET /logout HTTP/1.1" 302 56 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /login HTTP/1.1" 200 3017 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /status HTTP/1.1" 302 29 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /logout HTTP/1.1" 302 28 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /login HTTP/1.1" 200 3017 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /images/Garage%20Opener-logos_black.png HTTP/1.1" 200 77333 "https://gagpi.mywire.org:1051/login" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.204.208 - - [23/Dec/2022:05:30:48 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/login" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
